request_id,male,score_A,score_B,edu_level_2,edu_level_3,cash_loan,employee,class
32692,0,0.6690566947824041,0.6235607390174353,1,0,1,0,0
130522,0,0.3807996826489149,0.5933615281227997,0,1,1,0,0
114726,0,0.4866531565147181,0.4919553074998354,1,0,1,1,0
165822,0,0.6092756673894402,0.7323916785980964,0,1,1,1,0
142708,1,0.2735646775174348,0.6302302688841624,1,0,1,1,0
111908,1,0.6577838002083306,0.6421538610271655,1,0,1,1,0
65535,0,0.6910212267577837,0.6605691757371664,1,0,1,1,0
123385,1,0.7062051096536562,0.6489486302630256,1,0,1,1,0
37178,0,0.3409064264152384,0.5461799693513062,0,0,1,1,1
115331,0,0.3807996826489149,0.4923706894672694,1,0,1,1,0
160461,1,0.7623356180684377,0.7314176537577882,1,0,1,1,0
64629,0,0.475849908720221,0.5568997927988487,1,0,0,0,0
174557,0,0.7180328113294772,0.5615999476728004,1,0,1,1,0
129907,0,0.3539876078507373,0.0424906496507679,0,0,1,0,0
108878,0,0.6313545365850379,0.5216154416176315,1,0,1,0,0
153949,1,0.633031641417419,0.5287642275088871,1,0,0,1,0
15490,0,0.5388627065779676,0.5348840470166712,1,0,1,1,0
89831,0,0.2539628093363117,0.5891125262995995,0,1,1,0,0
100230,0,0.6347055309763198,0.3473772364166785,1,0,1,0,0
66054,0,0.1153866620073356,0.75422380839153,0,1,1,0,0
189166,0,0.2881295999178507,0.7622247418362147,0,1,1,0,0
28833,0,0.6109913280868294,0.2622583692422573,1,0,0,0,0
113662,0,0.5937175866150576,0.6759348058868231,0,1,1,1,0
154605,0,0.6801388218428291,0.214688355039322,0,1,1,0,0
85531,0,0.5460231970049609,0.6604073548415303,1,0,1,0,0
130640,0,0.4776491548517548,0.3645550869000633,0,1,1,1,0
37953,1,0.8633633824101478,0.6276326546052821,1,0,1,0,0
164756,0,0.6863823354047934,0.4529241527861519,1,0,1,1,0
173556,0,0.7503751495159068,0.5936833416597456,1,0,1,1,0
121234,0,0.7032033049040319,0.2544694458175205,1,0,1,1,0
55111,1,0.1614630800057724,0.666952671821014,1,0,1,0,0
29339,1,0.7583930617144343,0.6711747348327041,0,1,1,0,0
61045,1,0.4920600938649263,0.3551256437854799,0,0,1,1,1
37689,0,0.5108529061799658,0.7289533572108289,1,0,1,1,0
173513,1,0.3723336657058204,0.5614061172395574,0,1,0,1,0
58524,1,0.2650494299443805,0.7141632386772676,1,0,1,1,0
9002,0,0.6690566947824041,0.6962051766496146,0,1,1,1,0
149261,0,0.2314393514998941,0.4327642376052069,1,0,1,1,1
70520,1,0.2405414172860865,0.5593428279289301,0,1,1,0,0
48259,1,0.7726311345553628,0.4887911589144377,0,1,1,0,0
160835,0,0.1929422277169508,0.6123688488842329,1,0,1,1,0
181063,0,0.1117563710719636,0.7301528121901011,0,1,1,0,0
67427,0,0.5442347412142162,0.655352712709577,1,0,0,1,0
133391,0,0.0908147089893367,0.6230421609098766,1,0,1,0,0
72608,0,0.4418358231994413,0.44792785508031,1,0,0,0,0
89371,0,0.7352209993926424,0.680858356517653,1,0,1,1,0
14292,0,0.7713615919194317,0.2248636806060422,1,0,1,1,0
2609,0,0.7610263695502636,0.6759156454835994,1,0,1,1,0
90173,0,0.8106180215523969,0.6416310920791121,1,0,1,1,0
48232,0,0.3296550543128238,0.8010001474546086,0,1,1,0,0
154823,1,0.5108529061799658,0.4280305509559592,1,0,1,1,0
69948,0,0.7826078370261895,0.6128514808649062,0,1,1,1,0
54762,0,0.2366108235287817,0.1135064683626655,0,1,1,0,1
145497,0,0.2301588968634147,0.6620874768781869,0,1,1,1,0
35934,1,0.3672910183026313,0.7154203996688496,0,1,1,1,1
166416,0,0.2225807646753351,0.743599515114918,0,1,1,0,0
8682,1,0.5154953751603267,0.0566669014145182,1,0,1,1,0
16142,1,0.5406544504453575,0.6504267743349164,1,0,1,1,0
96963,1,0.7238369900414456,0.7476392591947317,0,1,1,1,0
122763,0,0.2837118826350007,0.4704004927959871,1,0,1,1,0
138467,0,0.3962195720630885,0.4030487377047176,1,0,1,1,1
178896,0,0.5108529061799658,0.5090977935724867,0,1,1,0,0
96602,0,0.3807996826489149,0.378935573735422,0,1,1,1,1
182557,0,0.7062051096536562,0.5063923361782771,1,0,1,0,0
112805,1,0.5046813193144684,0.6822821458774139,1,0,1,1,0
48180,0,0.3409064264152384,0.5938626782509017,1,0,1,1,0
157307,0,0.4974688893052743,0.3111923024346083,1,0,1,1,0
93732,0,0.816092360478441,0.7015479827449895,1,0,1,0,0
182133,0,0.5136937663039473,0.6459837773480345,0,1,1,1,0
16594,1,0.4170996682522097,0.7977245089229278,1,0,1,1,0
105824,0,0.2067786544915716,0.5189792885849057,0,1,1,0,0
103864,0,0.656158373001177,0.4661099707911468,1,0,1,1,0
182322,0,0.2750003523983893,0.3454858866640793,1,0,1,1,0
139172,1,0.5406544504453575,0.6831111201947927,0,1,1,1,0
93084,1,0.2955826421513093,0.5072887390025607,1,0,0,1,0
176542,0,0.6263042766749393,0.3961916205204004,1,0,1,1,0
21081,0,0.3791004853998145,0.6353521498801643,0,1,1,0,0
138590,0,0.3328505641648731,0.3780713653370011,1,0,1,1,0
174860,0,0.5108529061799658,0.5434576455995476,1,0,0,0,0
25258,0,0.4101025731788671,0.3789407201403352,1,0,1,0,0
117665,0,0.4740512892789932,0.5368637506013156,1,0,1,0,0
43398,0,0.1664055461839363,0.7229455192120475,1,0,1,1,0
115619,0,0.5814837058057234,0.7720481479670636,0,1,1,0,0
53152,1,0.7958031328748403,0.6015446497129394,1,0,1,1,0
2658,0,0.5478104658520093,0.5377227146166076,1,0,1,1,0
166011,0,0.5108529061799658,0.6893871755415619,1,0,1,1,0
95605,0,0.7180328113294772,0.2789756322705862,1,0,0,1,0
66739,0,0.7610263695502636,0.1970712953869032,1,0,1,0,0
27300,0,0.7407990879702335,0.6467735156566932,1,0,1,1,0
44125,0,0.6212263380626669,0.6155718375421722,0,1,1,1,0
4581,1,0.5832379256761245,0.6830779834885324,1,0,1,1,0
13141,0,0.5460231970049609,0.6368807935784376,1,0,1,1,0
136602,0,0.4329616670974407,0.2563158125478884,1,0,1,0,0
126208,1,0.7366226976503176,0.4159766729431213,1,0,1,0,0
84968,0,0.5797274227921155,0.5273582119495329,0,1,1,1,0
67249,1,0.5108529061799658,0.7637195982437676,1,0,1,1,0
17532,1,0.6144143775673561,0.7437454119164191,0,1,0,1,0
169603,0,0.4525335592581747,0.2015836822864006,0,1,1,1,0
53778,1,0.3296550543128238,0.6431532165650278,1,0,1,1,1
38309,0,0.0969483170508572,0.770292355292124,1,0,0,1,0
194262,0,0.8050196619153701,0.4454200745100128,0,1,1,1,0
141228,1,0.5046813193144684,0.5192849864832311,0,0,0,0,0
98339,0,0.8633633824101478,0.6522145936001167,1,0,1,1,0
111934,0,0.6690566947824041,0.2419002785645015,1,0,1,1,0
153631,0,0.1604889306273446,0.31103764088344,1,0,1,1,0
163507,0,0.8327850252992314,0.7299718143046517,0,1,1,1,0
4970,1,0.4170996682522097,0.6411733928694873,1,0,1,1,0
26582,0,0.7394117535524816,0.3183281923969015,0,1,1,1,0
86592,0,0.3740208032583212,0.4056716334584083,1,0,1,0,0
157641,1,0.7713615919194317,0.7223143603969757,1,0,0,1,0
24635,0,0.1575949986663102,0.6340846458863545,0,0,1,1,0
132405,1,0.4866531565147181,0.7205212790654815,0,0,1,0,0
105849,0,0.3606125659189888,0.1312810059147453,1,0,1,0,0
90530,0,0.5108529061799658,0.7278891803154304,1,0,1,1,0
24096,0,0.6413682574954046,0.5550643516548253,1,0,1,1,1
10837,1,0.7583930617144343,0.7705244306376274,0,1,1,1,0
145606,1,0.2498850627504553,0.6002440664915258,1,0,1,1,1
132437,0,0.5832379256761245,0.3188456390728641,0,1,1,1,0
150031,0,0.3706496323299817,0.6920359333439998,1,0,1,1,0
160209,0,0.2366108235287817,0.5788328711425985,1,0,1,1,0
51107,0,0.6479768603302221,0.6543345404571634,0,1,1,1,0
161678,0,0.2009260877159709,0.6837025341222017,1,0,1,1,0
116777,1,0.4722533429586386,0.2287019750472624,1,0,1,0,0
67153,1,0.5108529061799658,0.7649249574884969,1,0,1,1,0
26036,0,0.4794489811780563,0.4047018956993436,0,0,0,1,0
98009,0,0.4722533429586386,0.6989914583300809,1,0,1,1,1
98865,0,0.4048783643353997,0.7490723514574139,1,0,1,0,0
116978,0,0.4418358231994413,0.6689508916811592,1,0,1,0,0
117342,0,0.6817058776720116,0.5171939548138732,1,0,1,0,0
113504,0,0.3233112448967859,0.6666611654351839,0,1,1,1,0
12786,1,0.7121551551910698,0.3731071016860196,0,1,1,1,0
129786,1,0.1604889306273446,0.4474520339779709,1,0,1,1,0
181360,0,0.5108529061799658,0.21285436252541,0,1,1,1,0
85664,0,0.1359510441732951,0.1807681671854493,1,0,1,1,1
152182,0,0.5190973382084597,0.3471938308898117,1,0,1,1,0
23981,1,0.4722533429586386,0.6418623584160772,0,1,1,1,0
61794,1,0.4776491548517548,0.5580920001700903,1,0,1,0,0
23090,0,0.6363761710860439,0.5729258140795367,1,0,1,0,0
155708,0,0.6161216908872079,0.7077825530446823,1,0,1,0,0
43212,0,0.4812493411434029,0.6624054084592271,1,0,1,1,0
154544,0,0.6894791426446275,0.3557669179526074,0,1,1,1,0
93826,0,0.6940926425266661,0.4303180716842013,1,0,1,1,0
101433,1,0.5937175866150576,0.7026913699761326,1,0,1,1,0
124260,0,0.6127042441012546,0.7228973369157529,0,1,1,0,0
187805,0,0.3016248916841194,0.4195190783110569,1,0,1,1,0
125546,0,0.6832688314232291,0.2487583024923279,0,1,1,0,0
72910,0,0.11911906455945,0.4541164760143041,1,0,0,0,0
16860,0,0.3123653692278984,0.7121592141920194,1,0,1,0,1
147210,0,0.8327850252992314,0.7568853336509582,1,0,1,1,0
154077,0,0.4365064990977374,0.1937432869545624,1,0,1,1,0
76621,0,0.4866531565147181,0.7461262030379837,1,0,1,1,0
22711,0,0.3622772470384314,0.0126871577109603,1,0,1,0,0
883,0,0.4382813743111921,0.6645195665002926,0,1,1,1,0
4297,1,0.3774042489507649,0.1792832871681831,1,0,1,1,1
191144,0,0.5406544504453575,0.4204566124939996,1,0,1,1,0
131652,0,0.5108529061799658,0.3063663881542489,1,0,1,1,0
174549,0,0.7700870700124128,0.7004387811646766,1,0,1,0,0
52355,0,0.7151031019926098,0.5597416412079451,1,0,1,0,0
157501,0,0.7194907850918436,0.2858978721410488,0,1,1,0,0
36868,0,0.5513812618027899,0.5145943479527683,1,0,1,1,0
161564,0,0.3170317785834444,0.6835559187737242,1,0,1,1,0
146876,0,0.080116380463876,0.4795561643426944,0,1,1,1,0
148462,0,0.5136937663039473,0.4412053368076289,0,1,1,1,0
4091,0,0.3996756156233169,0.4562965261457789,0,0,1,0,0
2248,1,0.8633633824101478,0.7292384228814365,0,1,1,0,0
177862,0,0.6894791426446275,0.6662577047660192,1,0,1,1,0
81955,0,0.228883416700673,0.6827370410370003,1,0,1,1,0
132999,1,0.4400578303966329,0.6266150675791435,0,1,1,0,0
110291,0,0.5919766183185521,0.2311334330246087,1,0,1,1,0
121199,0,0.2263473957097693,0.7296225310145278,1,0,1,1,0
78541,0,0.5108529061799658,0.6192857034919348,1,0,1,0,1
141338,0,0.6879328378491735,0.5156321087355892,1,0,0,1,0
157432,1,0.6848276586890367,0.6194609830997545,1,0,1,1,0
96875,0,0.3016248916841194,0.4737194236938321,1,0,1,0,0
86059,0,0.3859146722745145,0.5729151128454513,1,0,1,1,0
80653,0,0.7922644738669378,0.1708587204271293,1,0,1,0,0
76134,0,0.5744466170995097,0.7628147601025679,0,1,0,1,0
175839,1,0.6754132910917112,0.7448649155395819,1,0,1,1,0
57101,0,0.8050196619153701,0.7473503394135421,1,0,0,0,0
33860,0,0.326475210066026,0.1652881475654238,1,0,1,1,0
30139,1,0.1482543790610911,0.5818578764768346,1,0,1,1,0
33234,1,0.8193176922872417,0.7453549830608028,1,0,1,1,0
107653,0,0.3233112448967859,0.2665197753925157,0,1,1,1,0
154203,0,0.2735646775174348,0.5907735820773713,0,1,1,0,0
172472,1,0.7062051096536562,0.4311813578553473,1,0,1,1,0
163448,1,0.5108529061799658,0.7538263392654804,0,0,1,1,0
84134,0,0.6626377922738201,0.3754782746369341,1,0,1,1,0
41632,0,0.6956219298394389,0.2731067951721915,0,1,1,1,0
32493,1,0.6940926425266661,0.5809318452700282,1,0,1,0,0
31549,0,0.6430255641096323,0.7284129437388694,1,0,1,1,0
115132,1,0.5316861425197883,0.6765476271706273,0,1,1,0,0
60324,0,0.7421816117614419,0.6876942491350194,1,0,1,0,0
51689,0,0.5108529061799658,0.5898110543695066,1,0,1,1,0
171684,0,0.2512394458905693,0.5840163627034642,1,0,1,0,1
26214,0,0.722392890081304,0.3432246792845315,1,0,0,1,0
24315,0,0.7352209993926424,0.4929391238522182,1,0,1,1,0
193337,1,0.6127042441012546,0.3762272341014071,1,0,1,1,0
59914,0,0.1951984060044098,0.3937407966128522,0,0,1,1,0
70251,0,0.5108529061799658,0.4464304263689509,1,0,1,1,0
148498,0,0.6738300778602003,0.7577132876982446,1,0,1,1,0
111495,0,0.6848276586890367,0.7758775113008214,1,0,1,1,0
70716,1,0.5797274227921155,0.674534549681765,1,0,1,1,0
109858,0,0.5656079814115492,0.2030447078044423,1,0,1,1,1
127283,0,0.7530673920730478,0.7940478359444165,0,1,1,0,0
167082,0,0.4992720153045617,0.4579353820456954,1,0,0,0,0
53623,1,0.4614823912998385,0.4096266241285178,1,0,1,1,0
189443,0,0.3859146722745145,0.6643586719907105,1,0,1,1,0
181529,0,0.4014074137749511,0.1942151121136184,1,0,1,1,0
192595,0,0.2970866116472028,0.3745096157394766,1,0,1,1,0
1623,0,0.4083588531230431,0.7187830148391039,1,0,1,0,0
13449,1,0.5100895276257282,0.5887048854270885,0,1,0,0,0
176458,0,0.0005272652387098,0.5171393503004331,1,0,1,0,0
157025,1,0.5108529061799658,0.6001810990230538,1,0,1,0,0
82203,0,0.2896112383820055,0.4321255529573953,1,0,1,0,0
132071,0,0.5108529061799658,0.626870848552444,0,1,1,0,0
11551,1,0.6178261467332483,0.6652358139410643,1,0,1,0,0
30036,1,0.6801388218428291,0.4978370063721269,1,0,1,1,0
22459,1,0.0908147089893367,0.5404285937144684,1,0,1,1,0
144407,0,0.2340151665320674,0.2653117484731741,1,0,1,1,0
9636,1,0.4794489811780563,0.5189574524742774,1,0,1,1,0
49591,1,0.520897599048938,0.4284481852798148,1,0,1,0,1
148218,1,0.6545292802242897,0.5774195152714556,1,0,1,1,0
18218,1,0.5726825047161584,0.1237957551983311,1,0,1,1,1
105869,0,0.1852020815902493,0.5959548326870326,0,1,0,1,0
29586,0,0.6658549219640212,0.6840854534497526,1,0,1,0,0
167875,0,0.6041125998015721,0.1504530471483972,1,0,1,1,0
111980,0,0.3962195720630885,0.6556144396148942,1,0,1,1,0
42314,0,0.5797274227921155,0.716363303581472,0,1,1,0,0
191067,0,0.8106180215523969,0.5757111323736014,1,0,1,0,0
140880,0,0.6528965519806539,0.6786829558572324,1,0,1,1,0
162730,0,0.4436153084085652,0.4851199220985552,1,0,1,0,1
55092,0,0.8128226070575616,0.7365709041952019,1,0,1,1,0
42458,0,0.3523399726917038,0.1133833055988824,1,0,1,0,0
109284,0,0.2539628093363117,0.547599698223189,0,1,1,0,0
94963,1,0.5108529061799658,0.472078723935541,1,0,1,0,0
134436,0,0.5762088360175724,0.5026041022908738,1,0,1,1,0
96767,0,0.5549467685334323,0.366609157153194,1,0,1,1,0
118930,0,0.0005272652387098,0.4322382456797392,1,0,1,1,0
154479,0,0.0867312636469601,0.6970462816319539,1,0,1,1,1
60665,0,0.5108529061799658,0.1701350338171822,1,0,1,1,0
144520,1,0.6722428897082422,0.7182655642118649,1,0,1,1,0
8021,0,0.3474182272002641,0.6065081121660879,0,1,1,0,0
189876,1,0.5262949398096192,0.5697767518341267,0,1,1,1,0
137737,0,0.5108529061799658,0.5844359921807629,1,0,0,1,0
190896,0,0.6940926425266661,0.6721536994502381,1,0,1,0,0
178506,1,0.7001838506835805,0.4288123599451187,0,1,1,1,0
88926,1,0.5136937663039473,0.5227557727784466,0,1,1,1,0
11477,0,0.3344541255096772,0.6035189980614502,0,1,1,0,0
33938,1,0.5744466170995097,0.0848874889511414,1,0,1,1,0
167314,0,0.3457848024695955,0.3465299852731435,0,0,1,1,0
192473,1,0.8128226070575616,0.6268401585795329,1,0,0,0,0
127271,1,0.6832688314232291,0.6593914430371361,1,0,1,1,0
162900,1,0.7700870700124128,0.2724951227016893,1,0,1,0,0
133327,1,0.5108529061799658,0.2858978721410488,1,0,1,0,0
127250,1,0.5406544504453575,0.2776667317418485,1,0,1,0,0
54541,1,0.7252764347002191,0.5513511435970109,0,1,1,0,0
60039,0,0.4083588531230431,0.1344604800305995,1,0,1,1,1
120381,1,0.5388627065779676,0.4881682637484217,0,1,1,1,0
14640,1,0.1075321758024709,0.2590639960539739,1,0,1,1,0
8264,0,0.746300213050371,0.4335857317502022,1,0,1,1,0
22619,0,0.6397075677637197,0.7114908450297047,0,1,0,1,0
89749,0,0.1997705696341145,0.6770403173056118,1,0,1,0,0
192038,1,0.4118485559242397,0.7366175751882648,1,0,1,0,0
122440,0,0.6296742509538716,0.5279141316848039,1,0,1,1,0
79534,0,0.3031463744186309,0.6637586382195549,1,0,1,1,0
101116,0,0.3490552510751822,0.2527227055461057,0,1,1,1,0
61940,0,0.5298898341969072,0.2858978721410488,0,1,1,0,0
111670,0,0.1862929496555374,0.3223321397207922,1,0,1,1,1
118454,0,0.191821602413606,0.2454912906834316,1,0,1,1,0
187152,0,0.4686596550493113,0.5626011041789868,0,0,1,1,0
183799,0,0.5726825047161584,0.646298768745235,0,1,1,1,0
185312,1,0.5513812618027899,0.7500370340501039,1,0,1,0,0
15457,0,0.4223696523543468,0.4093410866787017,0,1,1,0,0
7135,0,0.4400578303966329,0.500603241756946,1,0,1,0,0
95429,0,0.3523399726917038,0.6250737738519707,1,0,1,1,0
6187,0,0.8106180215523969,0.600349004909928,1,0,1,0,0
17710,0,0.4101025731788671,0.3273149542299443,1,0,1,1,0
184178,0,0.3689687382528466,0.7106642045884236,1,0,1,1,0
6701,0,0.2866524828090694,0.4921793937969826,1,0,1,1,0
121857,0,0.3825018041447388,0.1795859422417753,0,1,1,1,0
41994,1,0.2392262794694045,0.3745505968668951,1,0,1,1,0
37220,0,0.8297501422395771,0.6860057192206007,1,0,1,1,0
74765,0,0.3589512285783967,0.7208470205003754,1,0,1,1,0
136631,0,0.5064842396679806,0.4701716940893388,1,0,1,1,0
98848,0,0.4902575124990026,0.3346068551196509,1,0,1,0,0
151328,0,0.5424451438613613,0.4764078929850271,1,0,0,1,0
123503,0,0.2580842039460289,0.0161154184686725,0,1,1,0,1
76313,0,0.7091891096653581,0.5825227731923356,1,0,1,1,0
155106,1,0.5108529061799658,0.6259394658124506,1,0,1,0,0
191051,1,0.2580842039460289,0.6759060650608597,1,0,1,0,0
21762,0,0.7407990879702335,0.5556313418031031,1,0,1,1,0
154795,0,0.5046813193144684,0.5868133310885024,1,0,1,1,0
154622,0,0.5108529061799658,0.1419894632942506,0,1,1,0,0
88482,1,0.6212263380626669,0.701694477266611,1,0,1,1,0
157395,1,0.5971924268337128,0.500985923463397,1,0,1,0,0
29679,0,0.8327850252992314,0.729078636556229,1,0,1,1,0
52169,0,0.5046813193144684,0.5397550572365598,1,0,1,1,0
73461,1,0.3791004853998145,0.3231590508902673,1,0,1,1,0
60258,0,0.7281412993111438,0.6924086454184255,1,0,1,0,0
136073,0,0.6296742509538716,0.644010965509327,0,1,1,1,0
132195,0,0.5937175866150576,0.2661523016675028,1,0,1,0,0
159287,0,0.175605979469379,0.2549052946409324,0,1,0,1,0
23175,0,0.5424451438613613,0.3936155238821269,0,1,1,0,0
183977,0,0.3572932680336494,0.087341413827878,0,1,1,0,0
142232,0,0.5388627065779676,0.6995524811624513,0,1,1,1,0
106768,0,0.4722533429586386,0.6666708843700402,1,0,1,0,0
22403,0,0.3927738606031339,0.5222101886459577,1,0,1,1,0
124930,1,0.6313545365850379,0.0907340898270617,0,1,1,1,1
119894,0,0.5028782772082183,0.6042147183992962,1,0,1,1,0
58139,1,0.3474182272002641,0.6805208973358657,1,0,1,1,0
134358,1,0.7194907850918436,0.1321713916324718,1,0,1,1,0
165097,0,0.5108529061799658,0.6456236320194642,1,0,1,0,0
86694,0,0.2793353208976285,0.6013087626191647,1,0,1,1,0
180646,0,0.6528965519806539,0.4801510884583671,1,0,1,1,0
5170,0,0.3312508645909018,0.3180862380909953,1,0,0,1,0
186628,1,0.6006575372857061,0.4405477013285713,1,0,1,1,1
30893,1,0.4223696523543468,0.576602923123689,1,0,1,1,0
109958,0,0.4170996682522097,0.5536651658937924,1,0,1,1,0
165376,0,0.1325974952361461,0.5720106129783752,0,1,1,1,0
152929,0,0.2127563054543414,0.1806904587757166,0,1,1,0,0
88494,0,0.248535557339522,0.7151977417625237,0,1,1,1,0
157126,1,0.5513812618027899,0.2420326390324071,1,0,1,1,0
64630,0,0.6092756673894402,0.3342855969861764,0,1,1,0,0
136249,0,0.2764406945454034,0.5753692372088715,0,1,1,0,0
67934,1,0.8117227926101218,0.7319242549183673,1,0,1,1,0
36127,0,0.1301285429480269,0.2115055321712285,0,1,1,0,0
72452,0,0.5585066276769286,0.4820017092821654,1,0,1,1,0
157183,0,0.6832688314232291,0.5681196049294165,1,0,1,0,0
161113,1,0.2636468134452008,0.7225248449879051,1,0,0,1,0
161501,0,0.5108529061799658,0.5331808377916538,1,0,1,0,0
75172,0,0.8347841592331774,0.5146489701573117,1,0,1,0,0
103849,1,0.5442347412142162,0.6488788826097739,0,1,1,0,0
171421,0,0.6594055320683344,0.3028784024289919,1,0,1,1,0
19086,1,0.7610263695502636,0.6896961399993475,0,1,1,0,0
135012,0,0.5108529061799658,0.6793835541237846,1,0,0,1,0
89187,0,0.6279908192952864,0.2778290405429237,1,0,1,1,0
91944,0,0.6658549219640212,0.6637537577270702,1,0,1,0,1
126785,1,0.3740208032583212,0.6997500764734307,0,0,1,1,0
116794,0,0.7544061731797895,0.5508750842768285,1,0,1,0,0
51649,0,0.7713615919194317,0.5990523726591579,1,0,1,1,0
24905,1,0.6430255641096323,0.469670559906432,1,0,1,1,0
54395,0,0.3296550543128238,0.7266790867609288,0,1,1,1,0
62822,1,0.6347055309763198,0.0548298700507237,1,0,1,1,0
101811,1,0.2525986978339766,0.2423055372320472,1,0,1,1,1
30222,0,0.104119916429159,0.3404547952522312,1,0,1,1,0
4006,1,0.25533177083329,0.5516107727194905,1,0,1,0,0
188995,0,0.0790596959945767,0.4127185150945686,1,0,1,1,0
71101,0,0.7047064232963289,0.6754508252847369,0,1,1,1,0
10418,0,0.363945238612397,0.7079815161692347,1,0,0,0,0
48313,0,0.2091546988410069,0.5556583377328203,1,0,1,1,0
4862,0,0.5108529061799658,0.7229893168153478,1,0,1,1,0
16829,0,0.5108529061799658,0.4393623299988104,1,0,1,1,0
88608,0,0.326475210066026,0.6314779210478579,1,0,1,0,0
153067,1,0.6910212267577837,0.6508045572174066,1,0,1,1,0
162502,0,0.8128226070575616,0.444820559672896,1,0,0,1,0
180542,0,0.2881295999178507,0.0641181804722199,0,1,1,1,0
156453,0,0.7309873696832169,0.1923160541736026,1,0,1,1,0
186910,1,0.4188542886233217,0.6109196325239917,1,0,1,1,0
66193,0,0.7713615919194317,0.2776667317418485,1,0,1,0,0
51706,0,0.2940831009471255,0.3442063026452219,1,0,1,1,0
84235,1,0.5656079814115492,0.4255803748772366,1,0,1,1,0
19887,0,0.646329897706246,0.6997225094888523,1,0,1,0,0
89423,0,0.1595195404777181,0.4727654571402094,1,0,1,0,0
57913,0,0.7281412993111438,0.6619211158217712,1,0,1,0,0
150769,0,0.6925590674998008,0.6313201516234727,0,1,1,1,0
123915,0,0.3016248916841194,0.5022760963790879,1,0,1,0,1
162683,1,0.6496203111237195,0.1055459096647679,1,0,1,1,1
31757,1,0.7490217048463391,0.3040987255477942,0,1,1,0,0
121281,1,0.6446794549585961,0.5527679416985612,0,1,1,0,0
103121,0,0.6092756673894402,0.31248748368633,1,0,1,1,0
90642,1,0.6785676886853644,0.3411229075988826,0,1,1,1,0
9916,0,0.3893387918468769,0.0756343979186984,0,1,1,0,0
130028,0,0.2594676548211199,0.6226055152745272,0,0,1,0,0
117082,1,0.722392890081304,0.6627818451946912,0,1,1,0,0
63169,0,0.178760465484575,0.2591353595877134,1,0,1,1,0
154798,1,0.5531646987710016,0.6553872858196438,1,0,1,1,0
115840,0,0.5867400085415683,0.7004800746860956,1,0,1,0,0
91452,1,0.4902575124990026,0.6792739899399745,1,0,1,1,0
88896,1,0.511891801533151,0.7827407619781758,0,1,1,0,0
8740,1,0.8050196619153701,0.5827407941113236,1,0,1,1,0
61743,1,0.7789040389824382,0.6295216417133035,0,1,1,1,0
135563,0,0.7623356180684377,0.4266552278783533,1,0,1,1,0
110198,0,0.3876253444214701,0.7008928306180424,0,1,1,1,0
99830,1,0.4632753280912678,0.4491773370224733,1,0,1,0,0
105807,1,0.5100895276257282,0.5015544768746436,1,0,1,1,0
89446,0,0.3876253444214701,0.6769590265589631,1,0,1,1,0
79267,0,0.7407990879702335,0.2430530627249009,1,0,1,1,0
127836,1,0.5108529061799658,0.3059343880720073,0,1,1,1,0
85437,1,0.7490217048463391,0.5807508298195094,1,0,1,1,0
103584,1,0.6263042766749393,0.7245369970596869,0,1,1,0,0
112370,0,0.5154953751603267,0.7477135174655576,0,1,1,1,0
8106,1,0.4830501881366946,0.5214681094231379,0,1,1,0,0
128957,1,0.1766525794312139,0.6762221411438706,1,0,1,0,0
126808,0,0.3457848024695955,0.4222160316975887,0,0,1,1,0
172578,1,0.4258928980051529,0.6252941148029735,0,1,1,0,0
33822,0,0.6801388218428291,0.7121771442680938,0,1,1,0,0
39370,0,0.6545292802242897,0.5009476553373323,0,1,1,1,0
73706,0,0.4866531565147181,0.6925576600346569,1,0,0,1,0
103768,1,0.5108529061799658,0.4392653754925624,1,0,1,1,0
1646,1,0.4992720153045617,0.7334233188036665,1,0,1,0,0
40222,0,0.6347055309763198,0.4815649381984515,0,0,1,0,0
111558,0,0.4992720153045617,0.2496502394894493,1,0,1,1,0
109080,1,0.7180328113294772,0.4463493656608925,1,0,1,1,0
52079,1,0.6545292802242897,0.6053959516045843,1,0,1,0,0
112025,1,0.6397075677637197,0.6880369923042703,1,0,1,0,0
145459,0,0.6430255641096323,0.6347338411808751,1,0,1,0,0
175331,1,0.5108529061799658,0.6078224826164322,1,0,1,1,0
161605,1,0.1595195404777181,0.0304897565913523,0,1,0,0,0
171103,0,0.4489622731076524,0.5378966549125547,1,0,1,1,1
45367,1,0.7675231046555077,0.6107688841267321,0,1,1,1,0
97546,0,0.5226973172821112,0.6176086733213232,0,1,1,0,0
1781,1,0.4382813743111921,0.7478207538492242,1,0,1,1,0
31363,1,0.4507472818545589,0.6297307193957958,1,0,0,1,0
64802,1,0.2020866016820394,0.4740138295823696,1,0,1,1,1
176754,0,0.4686596550493113,0.3150394472335326,1,0,1,0,0
34875,0,0.5108529061799658,0.7023074737906073,1,0,1,1,0
66482,0,0.8050196619153701,0.7704741616209151,1,0,1,0,0
35067,0,0.7366226976503176,0.5938099347908468,0,1,1,1,0
53389,1,0.3672910183026313,0.2792352251632336,1,0,1,1,1
184455,1,0.6674577419214722,0.6062314800475764,0,0,1,1,0
161592,0,0.3123653692278984,0.5290584528309059,1,0,1,1,0
105920,0,0.324891229465852,0.7078413458879441,0,1,1,1,0
137603,1,0.3077366963789207,0.515107782732612,1,0,1,1,0
26034,0,0.7421816117614419,0.4151959451899952,1,0,1,1,0
